date,document_count,unique_topics,unique_languages,sentiment,date_str
2018-05-22,14,7,2,positivo,2018-05-22
2018-05-23,7,6,3,negativo,2018-05-23
2018-05-23,192,40,5,positivo,2018-05-23
2018-05-24,2,2,2,negativo,2018-05-24
2018-05-24,74,23,2,positivo,2018-05-24
2018-05-25,1,1,1,positivo,2018-05-25
2018-05-30,1,1,1,positivo,2018-05-30
2018-05-31,1,1,1,positivo,2018-05-31
2018-06-04,1,1,1,negativo,2018-06-04
2018-06-10,1,1,1,negativo,2018-06-10
2018-06-13,2,2,1,negativo,2018-06-13
2018-06-19,4,3,1,negativo,2018-06-19
2018-06-20,1,1,1,negativo,2018-06-20
2018-06-22,1,1,1,neutro,2018-06-22
2018-06-22,12,8,3,positivo,2018-06-22
2018-06-22,3,2,1,negativo,2018-06-22
2018-06-23,7,5,3,negativo,2018-06-23
2018-06-23,4,2,1,neutro,2018-06-23
2018-06-23,247,44,5,positivo,2018-06-23
2018-06-24,53,22,2,positivo,2018-06-24
2018-06-24,3,3,2,negativo,2018-06-24
2018-06-26,1,1,1,negativo,2018-06-26
2018-06-27,1,1,1,negativo,2018-06-27
2018-07-02,1,1,1,negativo,2018-07-02
2018-07-03,1,1,1,negativo,2018-07-03
2018-07-07,1,1,1,negativo,2018-07-07
2018-07-16,1,1,1,positivo,2018-07-16
2018-07-18,1,1,1,negativo,2018-07-18
2018-07-20,1,1,1,neutro,2018-07-20
2018-07-20,1,1,1,positivo,2018-07-20
2018-07-22,13,8,2,positivo,2018-07-22
2018-07-23,6,6,2,negativo,2018-07-23
2018-07-23,2,2,2,neutro,2018-07-23
2018-07-23,280,50,6,positivo,2018-07-23
2018-07-24,2,1,2,neutro,2018-07-24
2018-07-24,64,20,3,positivo,2018-07-24
2018-07-24,3,3,2,negativo,2018-07-24
2018-07-30,1,1,1,positivo,2018-07-30
2018-08-02,1,1,1,positivo,2018-08-02
2018-08-03,1,1,1,negativo,2018-08-03
2018-08-06,1,1,1,negativo,2018-08-06
2018-08-08,1,1,1,neutro,2018-08-08
2018-08-09,1,1,1,positivo,2018-08-09
2018-08-09,1,1,1,negativo,2018-08-09
2018-08-15,1,1,1,negativo,2018-08-15
2018-08-16,1,1,1,negativo,2018-08-16
2018-08-22,1,1,1,negativo,2018-08-22
2018-08-22,40,14,2,positivo,2018-08-22
2018-08-22,3,2,1,neutro,2018-08-22
2018-08-23,19,9,2,negativo,2018-08-23
2018-08-23,2,2,1,neutro,2018-08-23
2018-08-23,255,47,7,positivo,2018-08-23
2018-08-24,1,1,1,neutro,2018-08-24
2018-08-24,4,4,1,negativo,2018-08-24
2018-08-24,76,24,3,positivo,2018-08-24
2018-08-28,1,1,1,positivo,2018-08-28
2018-08-29,1,1,1,negativo,2018-08-29
2018-08-30,1,1,1,positivo,2018-08-30
2018-09-05,1,1,1,positivo,2018-09-05
2018-09-06,1,1,1,neutro,2018-09-06
2018-09-09,1,1,1,neutro,2018-09-09
2018-09-10,2,2,2,neutro,2018-09-10
2018-09-12,1,1,1,negativo,2018-09-12
2018-09-14,1,1,1,neutro,2018-09-14
2018-09-19,1,1,1,positivo,2018-09-19
2018-09-19,1,1,1,neutro,2018-09-19
2018-09-22,16,8,4,positivo,2018-09-22
2018-09-23,3,2,2,neutro,2018-09-23
2018-09-23,396,53,8,positivo,2018-09-23
2018-09-23,14,9,3,negativo,2018-09-23
2018-09-24,102,27,2,positivo,2018-09-24
2018-09-24,6,5,2,negativo,2018-09-24
2018-09-24,2,2,1,neutro,2018-09-24
2018-10-02,1,1,1,negativo,2018-10-02
2018-10-03,1,1,1,neutro,2018-10-03
2018-10-11,2,2,2,negativo,2018-10-11
2018-10-16,2,2,2,negativo,2018-10-16
2018-10-18,1,1,1,positivo,2018-10-18
2018-10-21,1,1,1,positivo,2018-10-21
2018-10-22,30,10,2,positivo,2018-10-22
2018-10-23,183,42,6,positivo,2018-10-23
2018-10-23,2,2,2,neutro,2018-10-23
2018-10-23,6,6,4,negativo,2018-10-23
2018-10-24,2,2,1,neutro,2018-10-24
2018-10-24,1,1,1,negativo,2018-10-24
2018-10-24,43,15,2,positivo,2018-10-24
2018-10-25,1,1,1,neutro,2018-10-25
2018-10-25,1,1,1,negativo,2018-10-25
2018-10-27,1,1,1,negativo,2018-10-27
2018-10-31,1,1,1,neutro,2018-10-31
2018-10-31,1,1,1,positivo,2018-10-31
2018-11-04,2,1,1,negativo,2018-11-04
2018-11-05,1,1,1,positivo,2018-11-05
2018-11-07,1,1,1,negativo,2018-11-07
2018-11-12,1,1,1,negativo,2018-11-12
2018-11-14,2,2,1,positivo,2018-11-14
2018-11-17,1,1,1,positivo,2018-11-17
2018-11-18,1,1,1,positivo,2018-11-18
2018-11-22,47,9,3,positivo,2018-11-22
2018-11-23,4,3,2,negativo,2018-11-23
2018-11-23,147,32,5,positivo,2018-11-23
2018-11-23,5,3,3,neutro,2018-11-23
2018-11-24,1,1,1,neutro,2018-11-24
2018-11-24,39,16,2,positivo,2018-11-24
2018-11-24,1,1,1,negativo,2018-11-24
2018-11-27,1,1,1,negativo,2018-11-27
2018-11-28,1,1,1,negativo,2018-11-28
2018-11-30,1,1,1,positivo,2018-11-30
2018-12-12,2,2,1,negativo,2018-12-12
2018-12-13,2,2,2,negativo,2018-12-13
2018-12-14,1,1,1,negativo,2018-12-14
2018-12-17,1,1,1,negativo,2018-12-17
2018-12-22,5,1,1,positivo,2018-12-22
2018-12-23,5,4,2,negativo,2018-12-23
2018-12-23,3,3,1,neutro,2018-12-23
2018-12-23,171,38,6,positivo,2018-12-23
2018-12-24,27,15,2,positivo,2018-12-24
2018-12-28,1,1,1,positivo,2018-12-28
2018-12-29,1,1,1,negativo,2018-12-29
2019-01-03,1,1,1,negativo,2019-01-03
2019-01-03,1,1,1,positivo,2019-01-03
2019-01-14,2,1,1,neutro,2019-01-14
2019-01-16,1,1,1,negativo,2019-01-16
2019-01-18,1,1,1,negativo,2019-01-18
2019-01-20,1,1,1,negativo,2019-01-20
2019-01-22,24,3,1,positivo,2019-01-22
2019-01-23,8,5,3,negativo,2019-01-23
2019-01-23,190,45,6,positivo,2019-01-23
2019-01-23,1,1,1,neutro,2019-01-23
2019-01-24,2,2,1,negativo,2019-01-24
2019-01-24,42,16,2,positivo,2019-01-24
2019-01-24,1,1,1,neutro,2019-01-24
2019-01-27,1,1,1,neutro,2019-01-27
2019-02-03,1,1,1,neutro,2019-02-03
2019-02-06,1,1,1,positivo,2019-02-06
2019-02-10,1,1,1,positivo,2019-02-10
2019-02-15,1,1,1,positivo,2019-02-15
2019-02-22,33,6,2,positivo,2019-02-22
2019-02-23,236,42,4,positivo,2019-02-23
2019-02-23,9,4,3,negativo,2019-02-23
2019-02-24,74,23,2,positivo,2019-02-24
2019-02-24,1,1,1,neutro,2019-02-24
2019-02-24,2,2,1,negativo,2019-02-24
2019-03-01,1,1,1,negativo,2019-03-01
2019-03-01,1,1,1,neutro,2019-03-01
2019-03-02,4,1,1,positivo,2019-03-02
2019-03-02,1,1,1,neutro,2019-03-02
2019-03-09,1,1,1,neutro,2019-03-09
2019-03-10,1,1,1,neutro,2019-03-10
2019-03-12,1,1,1,positivo,2019-03-12
2019-03-12,1,1,1,neutro,2019-03-12
2019-03-13,1,1,1,neutro,2019-03-13
2019-03-14,1,1,1,negativo,2019-03-14
2019-03-22,77,16,2,positivo,2019-03-22
2019-03-22,4,1,1,negativo,2019-03-22
2019-03-23,371,50,4,positivo,2019-03-23
2019-03-23,29,8,2,negativo,2019-03-23
2019-03-23,2,1,1,neutro,2019-03-23
2019-03-24,130,28,3,positivo,2019-03-24
2019-03-24,4,4,1,negativo,2019-03-24
2019-03-24,2,2,1,neutro,2019-03-24
2019-03-25,2,2,1,positivo,2019-03-25
2019-03-26,1,1,1,negativo,2019-03-26
2019-04-01,2,1,1,positivo,2019-04-01
2019-04-02,1,1,1,positivo,2019-04-02
2019-04-02,1,1,1,negativo,2019-04-02
2019-04-03,1,1,1,neutro,2019-04-03
2019-04-04,1,1,1,negativo,2019-04-04
2019-04-08,1,1,1,negativo,2019-04-08
2019-04-10,1,1,1,negativo,2019-04-10
2019-04-12,1,1,1,negativo,2019-04-12
2019-04-19,1,1,1,negativo,2019-04-19
2019-04-21,2,2,1,negativo,2019-04-21
2019-04-22,4,1,1,neutro,2019-04-22
2019-04-22,60,15,2,positivo,2019-04-22
2019-04-23,4,1,2,neutro,2019-04-23
2019-04-23,632,63,8,positivo,2019-04-23
2019-04-23,25,17,2,negativo,2019-04-23
2019-04-24,3,2,2,neutro,2019-04-24
2019-04-24,9,5,1,negativo,2019-04-24
2019-04-24,136,33,2,positivo,2019-04-24
2019-05-01,1,1,1,negativo,2019-05-01
2019-05-06,1,1,1,negativo,2019-05-06
2019-05-07,1,1,1,positivo,2019-05-07
2019-05-07,1,1,1,negativo,2019-05-07
2019-05-11,1,1,1,positivo,2019-05-11
2019-05-12,1,1,1,neutro,2019-05-12
2019-05-22,83,21,2,positivo,2019-05-22
2019-05-23,7,3,2,neutro,2019-05-23
2019-05-23,643,63,6,positivo,2019-05-23
2019-05-23,23,11,3,negativo,2019-05-23
2019-05-24,182,33,3,positivo,2019-05-24
2019-05-24,1,1,1,neutro,2019-05-24
2019-05-24,4,4,2,negativo,2019-05-24
2019-05-26,1,1,1,negativo,2019-05-26
2019-05-27,1,1,1,neutro,2019-05-27
2019-05-27,1,1,1,negativo,2019-05-27
2019-05-30,1,1,1,positivo,2019-05-30
2019-06-04,1,1,1,neutro,2019-06-04
2019-06-04,1,1,1,positivo,2019-06-04
2019-06-07,1,1,1,positivo,2019-06-07
2019-06-08,1,1,1,negativo,2019-06-08
2019-06-09,4,1,2,positivo,2019-06-09
2019-06-10,1,1,1,negativo,2019-06-10
2019-06-10,1,1,1,neutro,2019-06-10
2019-06-12,1,1,1,positivo,2019-06-12
2019-06-13,2,1,1,negativo,2019-06-13
2019-06-13,2,1,1,neutro,2019-06-13
2019-06-15,1,1,1,negativo,2019-06-15
2019-06-17,1,1,1,neutro,2019-06-17
2019-06-21,1,1,1,neutro,2019-06-21
2019-06-21,1,1,1,positivo,2019-06-21
2019-06-22,3,2,2,neutro,2019-06-22
2019-06-22,42,20,3,positivo,2019-06-22
2019-06-22,1,1,1,negativo,2019-06-22
2019-06-23,4,3,2,neutro,2019-06-23
2019-06-23,636,63,9,positivo,2019-06-23
2019-06-23,25,12,4,negativo,2019-06-23
2019-06-24,13,9,2,negativo,2019-06-24
2019-06-24,4,2,2,neutro,2019-06-24
2019-06-24,184,32,3,positivo,2019-06-24
2019-06-25,1,1,1,negativo,2019-06-25
2019-06-26,5,2,1,neutro,2019-06-26
2019-06-26,1,1,1,positivo,2019-06-26
2019-06-30,1,1,1,neutro,2019-06-30
2019-06-30,1,1,1,positivo,2019-06-30
2019-07-03,1,1,1,neutro,2019-07-03
2019-07-06,1,1,1,negativo,2019-07-06
2019-07-06,1,1,1,positivo,2019-07-06
2019-07-07,1,1,1,negativo,2019-07-07
2019-07-11,1,1,1,negativo,2019-07-11
2019-07-11,2,1,1,positivo,2019-07-11
2019-07-11,1,1,1,neutro,2019-07-11
2019-07-12,1,1,1,positivo,2019-07-12
2019-07-13,1,1,1,positivo,2019-07-13
2019-07-14,1,1,1,positivo,2019-07-14
2019-07-14,1,1,1,negativo,2019-07-14
2019-07-15,1,1,1,negativo,2019-07-15
2019-07-16,1,1,1,positivo,2019-07-16
2019-07-17,2,1,1,positivo,2019-07-17
2019-07-21,1,1,1,neutro,2019-07-21
2019-07-22,66,25,2,positivo,2019-07-22
2019-07-22,4,2,2,neutro,2019-07-22
2019-07-22,2,1,1,negativo,2019-07-22
2019-07-23,17,9,3,negativo,2019-07-23
2019-07-23,18,4,3,neutro,2019-07-23
2019-07-23,1079,68,7,positivo,2019-07-23
2019-07-24,6,4,3,negativo,2019-07-24
2019-07-24,138,29,2,positivo,2019-07-24
2019-07-25,1,1,1,neutro,2019-07-25
2019-07-26,1,1,1,positivo,2019-07-26
2019-07-31,1,1,1,negativo,2019-07-31
2019-08-01,1,1,1,neutro,2019-08-01
2019-08-03,1,1,1,positivo,2019-08-03
2019-08-05,1,1,1,positivo,2019-08-05
2019-08-10,1,1,1,positivo,2019-08-10
2019-08-11,1,1,1,positivo,2019-08-11
2019-08-12,1,1,1,neutro,2019-08-12
2019-08-13,1,1,1,negativo,2019-08-13
2019-08-15,1,1,1,neutro,2019-08-15
2019-08-17,1,1,1,neutro,2019-08-17
2019-08-19,1,1,1,neutro,2019-08-19
2019-08-20,1,1,1,positivo,2019-08-20
2019-08-21,1,1,1,positivo,2019-08-21
2019-08-22,1,1,1,neutro,2019-08-22
2019-08-22,68,19,2,positivo,2019-08-22
2019-08-23,1045,70,7,positivo,2019-08-23
2019-08-23,31,15,2,negativo,2019-08-23
2019-08-23,12,4,2,neutro,2019-08-23
2019-08-24,195,33,3,positivo,2019-08-24
2019-08-24,6,5,3,negativo,2019-08-24
2019-08-26,1,1,1,positivo,2019-08-26
2019-08-28,1,1,1,positivo,2019-08-28
2019-09-01,1,1,1,positivo,2019-09-01
2019-09-02,1,1,1,negativo,2019-09-02
2019-09-02,1,1,1,positivo,2019-09-02
2019-09-03,2,2,2,neutro,2019-09-03
2019-09-04,1,1,1,negativo,2019-09-04
2019-09-04,1,1,1,positivo,2019-09-04
2019-09-06,2,2,2,neutro,2019-09-06
2019-09-07,1,1,1,positivo,2019-09-07
2019-09-18,1,1,1,neutro,2019-09-18
2019-09-19,1,1,1,positivo,2019-09-19
2019-09-20,1,1,1,negativo,2019-09-20
2019-09-21,2,1,1,negativo,2019-09-21
2019-09-21,1,1,1,positivo,2019-09-21
2019-09-22,1,1,1,negativo,2019-09-22
2019-09-22,72,17,3,positivo,2019-09-22
2019-09-23,11,7,3,neutro,2019-09-23
2019-09-23,41,19,3,negativo,2019-09-23
2019-09-23,1035,69,7,positivo,2019-09-23
2019-09-24,1,1,1,neutro,2019-09-24
2019-09-24,11,6,1,negativo,2019-09-24
2019-09-24,245,30,2,positivo,2019-09-24
2019-09-26,1,1,1,positivo,2019-09-26
2019-09-27,1,1,1,positivo,2019-09-27
2019-09-30,1,1,1,negativo,2019-09-30
2019-09-30,1,1,1,neutro,2019-09-30
2019-09-30,1,1,1,positivo,2019-09-30
2019-10-01,1,1,1,negativo,2019-10-01
2019-10-04,1,1,1,positivo,2019-10-04
2019-10-07,1,1,1,positivo,2019-10-07
2019-10-11,1,1,1,neutro,2019-10-11
2019-10-14,1,1,1,neutro,2019-10-14
2019-10-14,1,1,1,positivo,2019-10-14
2019-10-15,1,1,1,negativo,2019-10-15
2019-10-16,1,1,1,positivo,2019-10-16
2019-10-16,1,1,1,neutro,2019-10-16
2019-10-17,1,1,1,neutro,2019-10-17
2019-10-22,73,17,3,positivo,2019-10-22
2019-10-22,1,1,1,neutro,2019-10-22
2019-10-22,9,2,1,negativo,2019-10-22
2019-10-23,30,15,6,negativo,2019-10-23
2019-10-23,6,4,3,neutro,2019-10-23
2019-10-23,1007,75,8,positivo,2019-10-23
2019-10-24,20,10,2,negativo,2019-10-24
2019-10-24,3,3,2,neutro,2019-10-24
2019-10-24,288,33,4,positivo,2019-10-24
2019-10-25,1,1,1,negativo,2019-10-25
2019-10-26,1,1,1,positivo,2019-10-26
2019-10-28,1,1,1,neutro,2019-10-28
2019-10-31,1,1,1,positivo,2019-10-31
2019-11-03,1,1,1,positivo,2019-11-03
2019-11-04,1,1,1,positivo,2019-11-04
2019-11-05,1,1,1,positivo,2019-11-05
2019-11-06,1,1,1,neutro,2019-11-06
2019-11-06,2,1,1,positivo,2019-11-06
2019-11-07,2,2,1,positivo,2019-11-07
2019-11-09,1,1,1,positivo,2019-11-09
2019-11-11,1,1,1,neutro,2019-11-11
2019-11-17,1,1,1,positivo,2019-11-17
2019-11-19,1,1,1,negativo,2019-11-19
2019-11-22,65,10,2,positivo,2019-11-22
2019-11-23,904,69,9,positivo,2019-11-23
2019-11-23,5,4,3,neutro,2019-11-23
2019-11-23,13,8,4,negativo,2019-11-23
2019-11-24,1,1,1,neutro,2019-11-24
2019-11-24,278,34,2,positivo,2019-11-24
2019-11-24,3,3,1,negativo,2019-11-24
2019-11-26,1,1,1,negativo,2019-11-26
2019-11-28,1,1,1,positivo,2019-11-28
2019-11-29,1,1,1,neutro,2019-11-29
2019-12-03,1,1,1,negativo,2019-12-03
2019-12-04,1,1,1,positivo,2019-12-04
2019-12-05,1,1,1,positivo,2019-12-05
2019-12-06,2,2,2,positivo,2019-12-06
2019-12-07,1,1,1,negativo,2019-12-07
2019-12-08,1,1,1,neutro,2019-12-08
2019-12-14,1,1,1,negativo,2019-12-14
2019-12-19,1,1,1,positivo,2019-12-19
2019-12-22,25,11,2,positivo,2019-12-22
2019-12-23,4,2,2,neutro,2019-12-23
2019-12-23,12,7,3,negativo,2019-12-23
2019-12-23,685,66,7,positivo,2019-12-23
2019-12-24,2,2,2,neutro,2019-12-24
2019-12-24,14,6,2,negativo,2019-12-24
2019-12-24,277,29,4,positivo,2019-12-24
2019-12-29,2,2,1,neutro,2019-12-29
2019-12-29,2,2,1,positivo,2019-12-29
2020-01-02,1,1,1,negativo,2020-01-02
2020-01-02,1,1,1,neutro,2020-01-02
2020-01-04,1,1,1,neutro,2020-01-04
2020-01-09,1,1,1,positivo,2020-01-09
2020-01-11,1,1,1,positivo,2020-01-11
2020-01-11,1,1,1,neutro,2020-01-11
2020-01-12,2,2,1,positivo,2020-01-12
2020-01-13,1,1,1,negativo,2020-01-13
2020-01-14,1,1,1,positivo,2020-01-14
2020-01-17,1,1,1,negativo,2020-01-17
2020-01-17,1,1,1,neutro,2020-01-17
2020-01-22,61,9,3,positivo,2020-01-22
2020-01-22,4,1,1,negativo,2020-01-22
2020-01-23,4,1,2,neutro,2020-01-23
2020-01-23,673,70,7,positivo,2020-01-23
2020-01-23,27,14,2,negativo,2020-01-23
2020-01-24,3,3,2,neutro,2020-01-24
2020-01-24,222,28,5,positivo,2020-01-24
2020-01-24,7,4,2,negativo,2020-01-24
2020-01-26,1,1,1,negativo,2020-01-26
2020-01-26,1,1,1,positivo,2020-01-26
2020-01-27,3,3,2,neutro,2020-01-27
2020-01-27,2,2,2,negativo,2020-01-27
2020-01-28,2,2,1,neutro,2020-01-28
2020-01-28,1,1,1,positivo,2020-01-28
2020-01-29,3,1,1,positivo,2020-01-29
2020-02-03,1,1,1,negativo,2020-02-03
2020-02-04,2,2,1,positivo,2020-02-04
2020-02-12,1,1,1,negativo,2020-02-12
2020-02-13,1,1,1,positivo,2020-02-13
2020-02-14,1,1,1,negativo,2020-02-14
2020-02-16,1,1,1,negativo,2020-02-16
2020-02-16,1,1,1,positivo,2020-02-16
2020-02-18,1,1,1,neutro,2020-02-18
2020-02-18,1,1,1,positivo,2020-02-18
2020-02-19,1,1,1,positivo,2020-02-19
2020-02-19,1,1,1,neutro,2020-02-19
2020-02-19,1,1,1,negativo,2020-02-19
2020-02-22,101,15,2,positivo,2020-02-22
2020-02-22,10,1,1,negativo,2020-02-22
2020-02-23,634,69,8,positivo,2020-02-23
2020-02-23,18,8,3,negativo,2020-02-23
2020-02-23,7,3,4,neutro,2020-02-23
2020-02-24,336,35,3,positivo,2020-02-24
2020-02-24,8,6,2,negativo,2020-02-24
2020-02-25,2,1,1,negativo,2020-02-25
2020-02-26,1,1,1,positivo,2020-02-26
2020-02-27,1,1,1,negativo,2020-02-27
2020-02-28,3,3,3,negativo,2020-02-28
2020-02-29,1,1,1,positivo,2020-02-29
2020-02-29,1,1,1,negativo,2020-02-29
2020-03-02,2,2,1,positivo,2020-03-02
2020-03-02,1,1,1,neutro,2020-03-02
2020-03-03,1,1,1,negativo,2020-03-03
2020-03-04,1,1,1,neutro,2020-03-04
2020-03-08,1,1,1,positivo,2020-03-08
2020-03-10,2,2,1,negativo,2020-03-10
2020-03-10,2,2,2,positivo,2020-03-10
2020-03-11,1,1,1,neutro,2020-03-11
2020-03-13,2,2,2,negativo,2020-03-13
2020-03-16,1,1,1,negativo,2020-03-16
2020-03-17,1,1,1,neutro,2020-03-17
2020-03-19,1,1,1,negativo,2020-03-19
2020-03-20,1,1,1,negativo,2020-03-20
2020-03-21,1,1,1,positivo,2020-03-21
2020-03-22,38,12,2,positivo,2020-03-22
2020-03-23,4,3,1,negativo,2020-03-23
2020-03-23,4,2,1,neutro,2020-03-23
2020-03-23,266,57,5,positivo,2020-03-23
2020-03-24,93,18,2,positivo,2020-03-24
2020-03-24,2,2,2,negativo,2020-03-24
2020-03-24,3,1,1,neutro,2020-03-24
2020-03-26,1,1,1,neutro,2020-03-26
2020-03-31,1,1,1,neutro,2020-03-31
2020-04-02,1,1,1,positivo,2020-04-02
2020-04-03,1,1,1,positivo,2020-04-03
2020-04-04,1,1,1,positivo,2020-04-04
2020-04-04,1,1,1,negativo,2020-04-04
2020-04-06,1,1,1,neutro,2020-04-06
2020-04-06,3,2,1,positivo,2020-04-06
2020-04-10,1,1,1,negativo,2020-04-10
2020-04-11,1,1,1,positivo,2020-04-11
2020-04-17,1,1,1,neutro,2020-04-17
2020-04-17,1,1,1,negativo,2020-04-17
2020-04-18,1,1,1,neutro,2020-04-18
2020-04-19,1,1,1,negativo,2020-04-19
2020-04-22,1,1,1,negativo,2020-04-22
2020-04-23,1,1,1,negativo,2020-04-23
2020-04-23,3,3,1,positivo,2020-04-23
2020-04-24,1,1,1,positivo,2020-04-24
2020-04-25,1,1,1,negativo,2020-04-25
2020-04-26,1,1,1,negativo,2020-04-26
2020-04-28,1,1,1,positivo,2020-04-28
2020-05-02,2,1,1,negativo,2020-05-02
2020-05-04,1,1,1,positivo,2020-05-04
2020-05-05,1,1,1,negativo,2020-05-05
2020-05-06,1,1,1,negativo,2020-05-06
2020-05-07,1,1,1,negativo,2020-05-07
2020-05-08,1,1,1,negativo,2020-05-08
2020-05-08,1,1,1,neutro,2020-05-08
2020-05-15,1,1,1,neutro,2020-05-15
2020-05-16,1,1,1,negativo,2020-05-16
2020-05-19,1,1,1,negativo,2020-05-19
2020-05-21,1,1,1,positivo,2020-05-21
2020-05-23,2,1,1,negativo,2020-05-23
2020-05-23,16,7,2,positivo,2020-05-23
2020-05-24,4,3,2,positivo,2020-05-24
2020-05-24,1,1,1,neutro,2020-05-24
2020-05-25,1,1,1,negativo,2020-05-25
2020-05-26,1,1,1,negativo,2020-05-26
2020-05-31,1,1,1,negativo,2020-05-31
2020-06-02,2,2,1,negativo,2020-06-02
2020-06-05,1,1,1,positivo,2020-06-05
2020-06-05,1,1,1,neutro,2020-06-05
2020-06-08,1,1,1,positivo,2020-06-08
2020-06-08,3,2,1,negativo,2020-06-08
2020-06-14,1,1,1,neutro,2020-06-14
2020-06-15,1,1,1,positivo,2020-06-15
2020-06-19,1,1,1,negativo,2020-06-19
2020-06-21,1,1,1,neutro,2020-06-21
2020-06-23,1,1,1,negativo,2020-06-23
2020-06-23,95,31,3,positivo,2020-06-23
2020-06-24,23,9,2,positivo,2020-06-24
2020-06-26,1,1,1,positivo,2020-06-26
2020-06-26,1,1,1,neutro,2020-06-26
2020-06-28,1,1,1,neutro,2020-06-28
2020-06-29,1,1,1,negativo,2020-06-29
2020-07-05,1,1,1,negativo,2020-07-05
2020-07-06,2,1,1,negativo,2020-07-06
2020-07-08,1,1,1,positivo,2020-07-08
2020-07-09,1,1,1,neutro,2020-07-09
2020-07-10,1,1,1,negativo,2020-07-10
2020-07-11,1,1,1,positivo,2020-07-11
2020-07-12,1,1,1,negativo,2020-07-12
2020-07-13,1,1,1,positivo,2020-07-13
2020-07-15,1,1,1,negativo,2020-07-15
2020-07-16,1,1,1,negativo,2020-07-16
2020-07-17,1,1,1,negativo,2020-07-17
2020-07-20,2,1,1,positivo,2020-07-20
2020-07-21,1,1,1,negativo,2020-07-21
2020-07-22,20,6,1,positivo,2020-07-22
2020-07-23,376,58,5,positivo,2020-07-23
2020-07-23,9,5,2,negativo,2020-07-23
2020-07-24,35,15,2,positivo,2020-07-24
2020-07-24,1,1,1,negativo,2020-07-24
2020-07-25,1,1,1,positivo,2020-07-25
2020-07-26,1,1,1,positivo,2020-07-26
2020-07-26,1,1,1,negativo,2020-07-26
2020-07-27,1,1,1,neutro,2020-07-27
2020-07-28,1,1,1,positivo,2020-07-28
2020-08-01,3,1,1,positivo,2020-08-01
2020-08-02,1,1,1,negativo,2020-08-02
2020-08-06,1,1,1,negativo,2020-08-06
2020-08-07,1,1,1,negativo,2020-08-07
2020-08-10,1,1,1,positivo,2020-08-10
2020-08-10,1,1,1,negativo,2020-08-10
2020-08-12,1,1,1,positivo,2020-08-12
2020-08-14,2,2,1,negativo,2020-08-14
2020-08-16,1,1,1,negativo,2020-08-16
2020-08-17,1,1,1,negativo,2020-08-17
2020-08-18,2,1,1,positivo,2020-08-18
2020-08-19,2,2,1,neutro,2020-08-19
2020-08-20,1,1,1,negativo,2020-08-20
2020-08-20,1,1,1,neutro,2020-08-20
2020-08-21,1,1,1,positivo,2020-08-21
2020-08-22,18,8,1,positivo,2020-08-22
2020-08-23,582,56,7,positivo,2020-08-23
2020-08-23,3,3,2,neutro,2020-08-23
2020-08-23,12,6,3,negativo,2020-08-23
2020-08-24,1,1,1,neutro,2020-08-24
2020-08-24,3,3,1,negativo,2020-08-24
2020-08-24,69,13,2,positivo,2020-08-24
2020-08-27,2,2,2,negativo,2020-08-27
2020-08-27,1,1,1,positivo,2020-08-27
2020-08-30,1,1,1,neutro,2020-08-30
2020-09-02,1,1,1,neutro,2020-09-02
2020-09-03,2,2,1,positivo,2020-09-03
2020-09-06,1,1,1,negativo,2020-09-06
2020-09-06,1,1,1,positivo,2020-09-06
2020-09-08,1,1,1,neutro,2020-09-08
2020-09-08,1,1,1,negativo,2020-09-08
2020-09-08,1,1,1,positivo,2020-09-08
2020-09-10,2,2,1,negativo,2020-09-10
2020-09-11,1,1,1,neutro,2020-09-11
2020-09-12,1,1,1,neutro,2020-09-12
2020-09-14,1,1,1,positivo,2020-09-14
2020-09-17,1,1,1,positivo,2020-09-17
2020-09-20,1,1,1,neutro,2020-09-20
2020-09-22,33,9,1,positivo,2020-09-22
2020-09-22,7,1,1,negativo,2020-09-22
2020-09-23,4,1,1,negativo,2020-09-23
2020-09-23,2,1,1,neutro,2020-09-23
2020-09-23,423,54,3,positivo,2020-09-23
2020-09-24,38,9,2,positivo,2020-09-24
2020-09-24,2,2,1,neutro,2020-09-24
2020-09-24,3,2,1,negativo,2020-09-24
2020-09-27,1,1,1,positivo,2020-09-27
2020-09-27,1,1,1,negativo,2020-09-27
2020-09-30,1,1,1,negativo,2020-09-30
2020-10-03,1,1,1,positivo,2020-10-03
2020-10-03,1,1,1,neutro,2020-10-03
2020-10-06,1,1,1,positivo,2020-10-06
2020-10-07,1,1,1,positivo,2020-10-07
2020-10-07,1,1,1,negativo,2020-10-07
2020-10-09,1,1,1,neutro,2020-10-09
2020-10-10,1,1,1,negativo,2020-10-10
2020-10-10,1,1,1,neutro,2020-10-10
2020-10-12,1,1,1,positivo,2020-10-12
2020-10-13,1,1,1,negativo,2020-10-13
2020-10-16,1,1,1,positivo,2020-10-16
2020-10-18,1,1,1,positivo,2020-10-18
2020-10-21,1,1,1,neutro,2020-10-21
2020-10-22,12,6,1,positivo,2020-10-22
2020-10-22,1,1,1,negativo,2020-10-22
2020-10-23,314,49,3,positivo,2020-10-23
2020-10-23,3,2,2,negativo,2020-10-23
2020-10-24,2,2,1,negativo,2020-10-24
2020-10-24,48,13,1,positivo,2020-10-24
2020-10-24,1,1,1,neutro,2020-10-24
2020-10-25,1,1,1,negativo,2020-10-25
2020-10-26,1,1,1,neutro,2020-10-26
2020-10-28,2,1,1,positivo,2020-10-28
2020-10-28,1,1,1,negativo,2020-10-28
